"cancer_type","sample_id","expression"
"HNSC","23238b08-aa91-46a3-b147-91185a5fae3f",382426.307838246
"HNSC","b7326101-c09c-4df1-a0bb-5a7787bd694c",494466.5003689
"HNSC","f7c66216-32ad-49e8-af01-c934896ccb5d",165477.988968134
"HNSC","ba3ed88c-6c87-4989-a23f-cd0c9644b66b",329070.489173079
"HNSC","9aaf18a7-28cc-4b46-bf45-223913e0cf70",3463982.48017895
"HNSC","b3afcdbb-95ef-4028-84f7-9dbc39b25e70",2725433.01830446
"HNSC","7745532a-6955-44c6-8412-80a7f8fef099",996451.533569898
"HNSC","f4d81754-f220-405f-9ddc-aa27ea1c529b",251800.583213294
"HNSC","bce3a9e4-ccc4-457d-8adb-58f63ac647a2",204757.053016196
"HNSC","5da6f086-6c3a-43d2-aea5-e4f56d4761b0",1105891.85960721
"HNSC","89dacefe-0514-4c0b-a40b-29fecbada8c0",428895.993629155
"HNSC","2fe8d6da-bb60-4f02-aff7-b9a9a5c139c4",931232.360140065
"HNSC","b6605214-501a-40f9-8e76-0c87b9ec98cd",494560.189251543
"HNSC","1c710173-532f-4435-bce9-287ad8d247d9",171286.699691998
"HNSC","7c5bb06d-d68a-44c5-aa75-230de9b833da",62326.5291782313
"HNSC","840ea89b-ada6-4697-b133-7dd1ce4275e0",808769.279415381
"HNSC","45d6b2a4-98e3-4ead-a86a-7f5fef10c4f0",226809.073768284
"HNSC","e71ad72b-d55b-4654-89f7-c31ca32624f4",151975.078757217
"HNSC","5447477a-39ac-4b54-98f9-8ae9926d6e00",554263.429715771
"HNSC","d9364524-cd1f-4c45-a2ef-8cb401487001",853599.409760039
"HNSC","354669b6-34e9-44aa-91b2-882423f50b0a",501985.033200998
"HNSC","b6b3d3e1-e2a8-4c01-974b-32a1c9ca930d",302544.82427479
"HNSC","3bb47ea2-169b-4109-973f-d7b3fa372f0d",1536357.14202064
"HNSC","01032c59-1724-4b6d-85e7-76c087e0f50f",29031.8425089883
"HNSC","1122039d-5785-4f70-9916-17c585453512",341835.599433182
"HNSC","9b65e4d0-7015-4192-9af9-1383bd6b0e12",3656454.57845858
"HNSC","241f589c-d559-43d7-8340-31ebceb36e14",748925.505627189
"HNSC","d7fea8d0-9ec8-472c-840d-c4c52fa8dd14",734157.79550059
"HNSC","d9c02b51-f92b-4f5f-89ac-bd526832c915",82844.3944770403
"HNSC","b6653ce1-2bb3-4632-a061-1aac2ecb1d15",1528042.25368607
"HNSC","afb4dda2-ffb7-453f-a61d-334a62018a15",379721.04135193
"HNSC","c42eb6b8-2ca4-413e-b217-fe9804bc0716",216339.341132933
"HNSC","887e7408-c7d7-420f-a763-0ee70a316d17",1389757.46290506
"HNSC","a911d482-0470-4bdb-a0dc-1ddc409cd11a",20459.3097471571
"HNSC","65efa716-d0c3-456c-aefe-631b4130cd1b",1141388.23501856
"HNSC","ed57d62c-0904-4bdf-879b-c388ca1e301d",984026.045509374
"HNSC","2988b841-8edc-4c7f-8f86-78fcddc2631f",825621.567180784
"HNSC","2d325cdd-7de7-4058-b09e-632c14777e20",1271194.18192039
"HNSC","9bd4b68c-cecf-482e-b810-9c5fc0b12322",362622.82026959
"HNSC","23890a5e-f5dd-4f67-9a92-524cfd760e24",37908.864139409
"HNSC","dfe32073-ecd2-4f98-b442-288938f69225",3984576.4676949
"HNSC","4326e7cf-426e-4352-9903-27bf06e76626",852873.320919557
"HNSC","69ed5e1e-84a8-4fa9-ab30-2b539d0e8029",1951820.49210086
"HNSC","55d67692-09c2-4eeb-8424-de12b47faf2c",199264.542271253
"HNSC","291311cf-3283-4b1e-9ce5-f9d0d059b92e",343838.199299676
"HNSC","1b73ce27-b464-41e6-be27-90fa13683331",3091943.92720374
"HNSC","27cd53c1-e63d-4870-8b62-1235bf075a32",400391.151085034
"HNSC","e208f6a1-fca4-4895-887c-b042256a0b33",15446.9545257586
"HNSC","8fe5a988-f803-436d-9a85-45e7dceb8934",939922.0040052
"HNSC","f3c293b9-bf9a-42f0-b44c-97e686e6ac34",1413343.63911042
"HNSC","cc6ea54f-cd5f-4f4d-be2a-a2739c2e3435",41691.5527761187
"HNSC","03a103ab-57bc-4c49-ada9-fa58a6e5b636",1993149.00045673
"HNSC","f35d3cdd-78a2-4026-b275-8cca93e32938",961470.44701308
"HNSC","ba66828a-aade-4f85-b297-8be56d8d6e38",385857.663165044
"HNSC","4379559e-e467-49bd-9673-40a486146a3b",178278.232559229
"HNSC","14bdd068-484c-4038-8bfd-722a7a9ecc3e",1445912.23693918
"HNSC","4bc159e4-2342-4e62-9b8a-fda31533eb3e",809635.901579828
"HNSC","af08503f-b0e5-4c39-ba04-3823cee0273e",1532539.32005293
"HNSC","8a5cd6f1-ac5d-4eac-a005-fcd66f8e7141",3464111.30239258
"HNSC","4a44f552-fc0b-45f9-95ea-c79b746b0d43",59527.5738092729
"HNSC","e803bbde-80eb-45b2-aaef-3febce142345",195552.120296525
"HNSC","5853c692-fd95-4332-a2f8-03b79c8a7e46",502312.944290248
"HNSC","a9e61feb-0c4c-436d-b39f-e70a2839e046",655330.311866868
"HNSC","ca2f1f6c-3fbc-49e1-928a-320d631c7747",83277.7055592641
"HNSC","c2c08680-e96b-468d-bbfa-e7d7e0034249",1783028.25890923
"HNSC","af331a84-397d-4e85-81fa-d4dd2d40e949",1609176.82605488
"HNSC","7364131f-000b-45d7-9aa2-953ba00feb4a",1781013.9479324
"HNSC","e4f45b0b-91fa-49c0-9772-27321d23104b",122545.058496996
"HNSC","b9b275d5-afe3-4aa2-8937-990885297a4c",402100.973193268
"HNSC","f7849c4c-5733-40c6-a826-ef610e7cb14e",1119254.23649416
"HNSC","f7e80956-dd3e-40a2-9d18-d65652162350",379791.308013912
"HNSC","5b8d1101-572c-4445-81c4-83a6d6115451",326786.822658656
"HNSC","0752001b-a5c1-4e1a-a88d-2dcae1667b53",4054456.66303622
"HNSC","17cab6c6-3a61-4fa4-873a-3f19340f3755",698380.35344131
"HNSC","1375359f-e6cf-4c08-88a7-cea1e0b1765e",1193373.85377508
"HNSC","1be64e1a-840d-42e8-8c59-74ffd757425f",1212509.8080549
"HNSC","fe59c509-385b-4fe1-a511-181c0fc4675f",961739.80255068
"HNSC","103e3a17-4ff4-4029-8723-ddebfa6c2b5f",285622.269847404
"HNSC","f92010b1-94dc-4bd3-bde9-b3fcbe957a62",473210.835119278
"HNSC","07609cef-97f7-4bdf-9321-b907620e8a64",1009158.08827835
"HNSC","ddc03cc8-8b62-4a23-bf0f-41a3a7fd7f65",78452.7281031514
"HNSC","c56c7ed7-a684-40cc-b426-b108e2248467",915972.783379592
"HNSC","c8820fa6-3531-4515-a102-19100775e767",1204698.49746454
"HNSC","29b5b851-7cbe-49d0-8288-0f3aa8b70f67",223928.140627013
"HNSC","8ef053ce-ebb7-4d2b-a0fd-112f86116e69",354940.331892867
"HNSC","7409a62f-0f0b-44aa-85bd-91b6c646e36f",1808780.99052571
"HNSC","e8327684-cded-42f2-875c-a99e4d9e5571",419292.883158252
"HNSC","864ace9f-29b4-4bb2-a966-e6f601637a79",1079178.81694363
"HNSC","6006a79e-f6ad-43f6-bac9-159254b86f7a",205225.497429411
"HNSC","dafb5bbb-0baa-427b-a856-148cc6f35980",353253.932005293
"HNSC","47424c8b-86c6-48a6-826f-06e026845081",661221.000363044
"HNSC","d957a2ed-97cd-4107-90a5-73c7691a5681",258475.916101606
"HNSC","ae03deea-aee4-4d86-8d8e-13b6d81ea782",103854.126409725
"HNSC","5aecb107-f9e9-413c-ad1b-a777fb2d6982",352281.909847873
"HNSC","c77d7b0b-56b5-414a-bc5c-18e92e6be886",2734403.72881753
"HNSC","c0e19d85-9727-415b-b432-573fe1e67f86",414011.172399255
"HNSC","ca86a053-8669-43f5-947a-9d6d368e7087",59152.818278701
"HNSC","ddf4fcd8-ab38-4073-ba3a-97db78796087",179039.454730703
"HNSC","15b12d3e-8cde-4012-92dd-59423c4c6e8c",2186288.6320252
"HNSC","f28a5bf1-de90-468e-9192-aaa281aa618e",185199.498764478
"HNSC","d0b93843-4208-4fe8-8ac9-f71caa51708f",814847.345676843
"HNSC","3d4a257a-ef56-4269-8ed8-16b355de7090",503238.122006347
"HNSC","244d5da9-677f-46f6-bac4-67ee32ac3291",320029.511998032
"HNSC","e1833486-2998-4804-a535-ebf25a992392",504479.499701366
"HNSC","80c54d0f-1525-4699-9ad7-e7d77bb34195",1134291.30215836
"HNSC","5b52f233-86ae-43eb-9848-797faf19dc95",986555.645340734
"HNSC","9de89f36-6944-4af8-bd1a-c163ba604496",224900.162784434
"HNSC","eba9865f-e212-4bcd-9816-7c001e7dff99",1218213.11878579
"HNSC","dd916b92-f40b-4d42-be0e-a00c3af6db9a",1043483.35265667
"HNSC","89bb88d0-cb32-406d-9b8d-642895e4fe9a",396924.662427245
"HNSC","a0c429d9-0638-4873-bfb4-00056ab4719f",337361.95528698
"HNSC","a882bfc9-8052-49a4-8c71-ebe5534c20a0",1452681.25871014
"HNSC","fad54dcc-bb80-4e1e-a9cb-1efec5849fa2",563374.673552799
"HNSC","8f07ada6-c2b7-474e-8aac-fac995b8c2a2",561395.495906967
"HNSC","8ad5472b-a6bb-4b81-9c94-6de2b2e2efa2",1002342.22206607
"HNSC","a79c4685-5772-4bee-8bbf-6f696bfcb3a4",1213856.58574289
"HNSC","92bf04cf-3eae-4b35-b05c-cbed0cb997a8",440033.259553338
"HNSC","0ac68e1e-ebe5-4c05-af60-39b68777e2aa",954818.536345431
"HNSC","8e08bd68-8325-4802-869f-bd7708ee7baa",523334.387333263
"HNSC","cda810ba-ad85-4ac6-9211-3d2976e951ac",385553.174296455
"HNSC","cf361bfb-9b41-4f37-8d39-d5ce319159ad",1279064.0480624
"HNSC","655c03a2-1d47-41de-a5c9-91df3f66f9ad",1390097.08510464
"HNSC","d4d140b7-38a4-4fb6-8c6c-8dfc7a016daf",860309.875979341
"HNSC","cb7c6043-cb13-4d0d-a997-2e74b58563af",452002.014310977
"HNSC","6d65b790-819c-49fc-a473-4d05029ed8b0",1493143.14490157
"HNSC","097105fa-4cba-41bb-8148-ff70edb17bb1",733068.662239866
"HNSC","a4294f3a-a0ee-49fd-b264-f8b109689ab3",132698.591153427
"HNSC","b57c849c-28b1-4315-885c-330b9c9482b3",619740.247572872
"HNSC","9e582ee9-49ae-4160-b967-709c2e73feb5",284732.225462296
"HNSC","bfaf2cee-9aa5-4a51-9942-bb99a1f6adb8",628640.691423953
"HNSC","ab96957e-8b83-420d-876d-35da9bc4a9b8",278197.425897949
"HNSC","eb7883eb-0079-4548-9132-169e94a698ba",48495.7078780639
"HNSC","193ccab7-b6ca-4f5c-87cc-d5ba394209ba",543618.030425464
"HNSC","9dfed478-492a-401a-9742-14fa7d9aefbc",705079.108550281
"HNSC","df05ac80-ed12-4b68-84e7-45d5c80774c0",182049.210085608
"HNSC","a655dc17-020d-4e51-a5c7-55d8c134ffc0",1067268.61773765
"HNSC","c85272a2-1aa0-4fe1-b757-43ee7f179fc0",2425558.327185
"HNSC","5e493e8f-3f91-4481-88e9-3a88f5f21bc1",2138495.59076696
"HNSC","bd0aa815-5c98-418d-b7be-3328340acac2",875194.697209241
"HNSC","3e964c67-708f-4405-bfe8-fb75e09854c2",1367447.7977257
"HNSC","edaea196-356f-424b-ba47-313364df08c4",173019.944020893
"HNSC","ec7b4714-839a-4d6b-ba61-0a35b484dfc6",767054.304418602
"HNSC","a71d55e1-7de3-4195-b181-cc10d0ce09c9",645797.468057946
"HNSC","1d7483f7-f5d8-4f6c-8110-f383b63d01c9",1157783.78948108
"HNSC","e8ddafd3-0b70-4b87-a243-0141696ee8cf",1223143.49623488
"HNSC","9e10ee54-3f8a-40d5-943b-3bf3925ac8d2",210518.919298739
"HNSC","8e14902d-6783-4b7d-bb15-ba5136239fd4",546815.163545656
"HNSC","3679e6f5-5f44-424c-a3f7-d8aed7d8c5d5",1265174.67121058
"HNSC","99aadba6-dec2-4191-aa99-6f53f07e5fd6",844417.899261029
"HNSC","2107c7a8-5a67-4667-9120-82c2f15630d6",2368279.28655916
"HNSC","2aaae1d7-309b-4f2d-a61c-c7c2fab71ad7",893030.718242396
"HNSC","32a2e606-1def-439b-b2c1-a40f56085fd9",1423368.34955322
"HNSC","7053def6-f90b-49c8-8f1c-ae3e475357d9",408061.928351427
"HNSC","0503f117-8779-46dd-ad24-e41dc25b0adb",1169272.38871517
"HNSC","09ac4331-65da-4d45-9d89-5942b836a2df",1020670.1097331
"HNSC","a45375fe-c480-4cb2-8753-d0e5520df3e1",186827.343100399
"HNSC","dcf88247-2cfb-4dea-9668-4bdd9c71a8e1",293035.402686529
"HNSC","77d801f5-8630-4b17-aff4-8fc832a881e4",662040.77808617
"HNSC","d249b589-22e5-4678-9757-ff6a7e4553e5",1048156.08567848
"HNSC","1c82688e-01a7-4723-8266-f614fb7eabe5",326763.400437996
"HNSC","4af21061-7756-454d-9de4-03663e3f56e7",49432.5967044935
"HNSC","2027734e-c7f7-4040-ae5f-b1c3e00782e8",633699.891086674
"HNSC","5362b754-44f6-450a-b5cd-9df228df30eb",1574078.62839476
"HNSC","293fb23d-72cb-4211-b4ed-9c57412ce9f0",82048.0389745751
"HNSC","7db4ca69-de0a-4305-b645-4d25f9c7b3f3",548349.318998934
"HNSC","0f901e0d-7b41-41af-8947-addd64fe64f6",321926.711871553
"HNSC","63a2f13d-2d6e-4a0f-85a9-9b3392bf2df9",3324163.53394465
"HNSC","3e661e40-d5a5-49e0-9b16-0d6eb5af65fb",567801.473257679
"HNSC","e21ecf18-530f-4ff4-8c87-16a6de1332fb",727658.129267235
"HNSC","73f693a1-ac74-4648-8022-fc5340e5d1fe",679982.199112298
"KICH","d2265922-c650-4648-b888-c39d306ac21f",18130215.8357633
"KICH","02fdaf2e-1786-4e5a-8256-f936a932d477",3685076.53210601
"KICH","b153fd97-80e1-4fcc-8b45-b69a2e44b5a7",271323.004134022
"KICH","f69cc487-1c3a-4e65-bd56-a9ea04f9ef03",668130.555457963
"KICH","20eff36c-2196-4b47-a06b-fd309817aa12",58286.1961142536
"KICH","95b2e766-5b12-4061-bf0c-d1390e46dd17",9311855.15698743
"KICH","259a8eef-b9c6-4e17-ab2a-e20bff75f619",299933.246671117
"KICH","59363737-247e-4524-b7cd-f43b2c861027",973263.535115763
"KICH","0c54e941-144e-4068-a984-06896b34a02c",7192577.4982726
"KICH","5c94e740-0048-4430-98ca-d9b2268fef41",724484.418367705
"KICH","441d2917-46a9-4584-a987-9db9dbdf7c4f",1048495.70787806
"KICH","581b589a-0489-4a89-8e4b-86719eb9c756",32228.9756291794
"KICH","112c634f-f6f1-4851-b85d-4924db51e665",1327501.20038881
"KICH","475e738b-2d7e-4e41-8fdb-6d62cda40d69",1722048.50741899
"KICH","6df0aecd-840c-4e22-80fd-9b0a78882074",3061822.95143403
"KICH","129a042a-5e01-496b-be6a-415224986f88",779339.25915516
"KICH","1d6c7653-7bd2-4242-8f87-55f77b62528a",231036.784597548
"KICH","37683702-3bff-43c5-ab99-5ed647c0e48d",140111.723992552
"KICH","981a0365-a95f-464d-9de8-556a09121e8f",1292063.38052911
"KICH","af027b78-c723-4ebe-b68c-b95b5a576eb2",687676.39859935
"KICH","1e593767-1aa6-4001-a70b-057d5777c2c7",1572333.67295553
"KICH","007a2da0-ee3a-46ca-99cd-2b46128a12cb",138191.101898371
"KICH","aa48abc9-44d9-4632-a697-da579d2ff2cf",16817.1544344119
"KICH","9c26b3b5-dd05-4ab9-91a6-c3dba37e42d9",4373467.30843551
"KICH","53932f11-de7b-4bd1-bc3d-22f084fd60de",9904179.69527689
"KICH","b5b29da3-8aec-498a-ab05-9fb6509abefb",788485.636323179
"KICH","9b9102fb-8938-45aa-b0b7-267feb76a61a",98162.5267891648
"KICH","e4c31701-7ba2-4104-92be-599998643351",2741805.15054632
"KICH","e1e564b8-eafa-4093-8758-2d31a414bb92",6820398.41197344
"KICH","76739e02-dafc-4521-b89e-556afeefde0c",506142.477368279
"KICH","a040caca-428d-47ef-a150-ee127100db14",135872.302052958
"KICH","f4a6dbeb-548d-41cd-b24c-6f9c8cc1461a",8509515.27714343
"KICH","15cf3da9-9f34-4853-8dd8-d2189945642b",219747.274239071
"KICH","373ba514-d274-4ba8-b01b-b7cab0aa502c",133049.924463338
"KICH","6fa6c587-6fe7-4421-8c38-67f61563083e",5445713.14806357
"KICH","f466eece-d6ee-4a5e-9243-6b898ac12e41",409818.594900983
"KICH","40224dbe-2eb8-4984-9fbf-45b4fd25334f",45345.4191991943
"KICH","7b657c3b-b78b-4741-af7f-18e48b2a8c50",163569.077984284
"KICH","0c4131d9-0ce6-4476-80f1-3b69b777b658",3269168.15983323
"KICH","dbb75631-bcc0-437b-9e31-eeeb9ce87064",6552705.85204183
"KICH","10762f82-9b48-4df3-9401-c10fa75af164",15637915.8908056
"KICH","1c49abd9-06e6-4b6b-b3ea-29e969cae268",10757943.0605816
"KICH","2d6c4fe4-d6be-4d56-ab9e-0f747137436b",373560.997318156
"KICH","b04eb80f-5651-4bd6-8b6d-2b9570a9bd73",90690.8383983886
"KICH","4f9d8615-fc3b-4f57-89fe-58f8c1b85984",4672018.64408764
"KICH","6a8ed154-856d-4ca6-b7fa-56db41e49288",8990877.04505266
"KICH","a4ff8ed4-3562-481b-af9c-17208ebc5390",732190.328965088
"KICH","9680e812-7f99-42af-b8b8-415b5243f594",12982913.490028
"KICH","bcb0f02b-3904-4fd4-add1-403281071997",111079.881483563
"KICH","619f2b54-11c6-4425-8141-88aec5fc7e9c",545644.052512619
"KICH","e1cee7ca-0605-426d-96e8-91834a7c6f9e",867043.764419305
"KICH","3906b99c-a646-4903-8638-93903bb7f3a4",111091.592593894
"KICH","1d24544a-fa76-40f4-89cb-a7e035514aa9",718300.952113269
"KICH","fcfeb3cc-ef68-4323-b1a7-a138611845b4",163615.922425605
"KICH","0feb903f-6ded-410e-8409-5b47d306d4bb",158310.789445947
"KICH","f07fedd0-6ae9-47b4-9a33-c9d5e37a4fd3",1902926.60647156
"KICH","dcd81fe1-115e-4c5a-9525-1eb71e2e07e5",462670.835821944
"KICH","d3aca92f-a7a6-479e-98a8-acb394ddd5ef",87072.105306304
"KICH","6f5efab2-5a02-41a3-a638-695490db20ef",32334.3756221527
"KICH","41e266e3-c39d-4615-bba2-397560eba4f2",16890243.4739838
"KICH","c760ef53-ee23-431e-99b4-e5f3832d27f8",116548.970007846
"KICH","85044f72-b86a-4f6f-b6ea-e575d5c206fb",164459.122369392
"KICH","6131c312-71ef-4e2e-b73e-76a3c85f368e",163053.789129747
"KICH","3229515b-4207-49e9-8809-35890e44db93",79295.9280469381
"KICH","12f2ceff-2d86-4fe6-934c-6775c98338e0",45509.3747438194
"KICH","764d3864-3642-4f85-a2ab-e239d40990e4",252421.272060804
"KICH","ace0493f-e7cd-47fb-91e1-25393c512001",568012.273243626
"KICH","77cc1dde-212a-4a28-b646-dd78c4b94003",1495391.678085
"KICH","d0694726-c456-47de-a2d3-faab8e8cb011",6047605.66349295
"KICH","7d3b016f-bd87-4e5f-a255-03d7df81f212",9102893.81536263
"KICH","32fb4cb2-001f-4b92-924b-ec5248be7718",56845.7295436181
"KICH","3a446f0c-55e2-443e-90c0-f0df85105b1f",10673435.6884376
"KICH","5a854413-8af4-410c-aac1-79a1ae95b624",1349377.55448594
"KICH","304144b2-fd63-4b42-9777-f4f1f03ab62e",1010821.06594526
"KICH","fa31f5ae-881d-48ac-97c7-bd526040673b",94731.1714623663
"KICH","2c060d48-3657-404e-beca-efa89981f641",192273.009404021
"KICH","b5470009-9751-4d1b-8e34-60c6bf272059",788087.458571947
"KICH","2d16e3e7-faa6-4f1a-b9a4-b705f6a76864",7071437.77301526
"KICH","06e96222-f5e3-4db1-a6cd-1889b8d54c6f",93466.3715466862
"KICH","49376ffc-bc39-4069-87f2-03d9f5039e75",323250.067338885
"KICH","97457abc-a0f3-4938-9a36-2cce4caa8180",9421084.6830388
"KICH","abb7cdd0-71c6-4813-9a1e-4ce9b2f88884",6353534.99865322
"KICH","6163fd15-db8f-4b95-b61e-068f5173679a",4534085.18661654
"KICH","418764fc-8509-41c1-bffa-b3dd8a6d9aaf",57946.5739146728
"KICH","3b3fb273-1dca-4534-b543-065298197eb6",3407113.32841466
"KICH","22cb14a5-217f-4f91-9583-00c6f1b1f0c7",2782559.81449601
"KICH","e7af68d7-a30d-4829-9a39-4b8bbadd2ccb",183407.698883931
"KICH","11d3ff9f-48c1-4f50-a6d1-d77ce6f32ad3",22223647.073979
"KICH","9889d0ab-a85f-4549-bd27-e622b0e870db",23691.5761983394
"KICH","620637d8-a6d9-49fe-bb8c-801b43c227e0",136247.05758353
"KICH","58f3679a-fb4c-4e7c-bc3b-105de68f14f6",104357.704153931
"KIRC","a45f3a18-fe01-4651-8421-bec9219d9201",107695.370598086
"KIRC","f0eef94b-586d-415f-813a-e79579430608",136282.190914521
"KIRC","ae16a3e7-f95e-4526-9137-b640bca5f014",93501.5048776774
"KIRC","4c7213e4-7845-49fc-924a-2bc7a7aeb519",39724.0862406164
"KIRC","eb7b1bb8-0152-42e8-add1-0c70cf2f0a19",76941.9948705336
"KIRC","3cad86f5-c320-492b-a32e-92e4b1b7f01e",88594.5496492522
"KIRC","1df936ab-8850-45f5-827a-2dc578388f24",336776.399770462
"KIRC","3d8ef19b-a881-43c2-9acb-8a566954de28",53203.5742308728
"KIRC","95b78c91-c27c-412d-971f-8c37faa12d2f",59574.4182505943
"KIRC","38d5af7e-b3b6-4851-afb7-c7152b8eae30",41949.1972033869
"KIRC","bc704ef1-15ba-4ee5-913b-6486ea78a939",66495.6844558433
"KIRC","69c63329-4865-4fb8-9e32-2ab1a2a9223b",45614.7747367928
"KIRC","8ef69d81-54be-42d0-a389-935020bbdd3d",131398.657906756
"KIRC","8a99f72a-150f-4dea-9b61-a90abe17aa3d",215449.296747825
"KIRC","e3671e10-825d-499b-b949-d5033855c744",28973.2869573364
"KIRC","0fb01e6c-e213-43f9-a97a-f0b7b5abce4f",19885.465340969
"KIRC","b4229a89-9c48-4101-9a8f-19232a64a752",118891.19207392
"KIRC","5b967921-b13c-4a5b-ae88-3020a285d454",277190.270409537
"KIRC","525ca562-5d74-4e2b-9ff5-7310ec4a3d55",28774.1980817201
"KIRC","6967bd1c-72c5-489c-a7bd-fd33445dd759",398681.3289768
"KIRC","c20d869d-66bc-4c91-b837-0586f49a2060",80654.416845261
"KIRC","73a5db69-a72b-41d5-86ff-73f83e249e64",21560.154118212
"KIRC","3269681b-7e1a-4f7f-bfce-546d884e7267",1913548.58354121
"KIRC","05fe386b-0f67-44f5-9f3b-26e0fb3ecc69",476103.479370879
"KIRC","b4be3c65-c5a6-4151-93eb-6427d2c55d6b",26150.9093677172
"KIRC","38ea4b66-bf10-4d01-8885-e0e60de1d471",134174.191055054
"KIRC","a9b1912a-4b6c-4f73-b4f8-e3e2b0fd4174",1038377.30855262
"KIRC","cb5ad1bd-e50a-408c-8b00-1e7de1032977",43108.5971260935
"KIRC","cd05d5ac-047c-4ece-b320-f2ddc6fe327f",71285.5285809647
"KIRC","4c15be7f-b855-4670-9e38-0a626527d981",31444.3312370446
"KIRC","3389c364-a82a-4b4e-9f8a-9f6b35a5d083",24300.5539355186
"KIRC","3c66a8fd-5769-4ed0-8de3-f5a693d77384",64235.4401620818
"KIRC","504b2dac-0d6a-4afb-8666-517349960a8b",271510.381899308
"KIRC","79b6dc84-1d1e-4c40-997c-e19dcfbbb58f",83781.28330347
"KIRC","c0acbbbf-0683-4855-bb13-34563bb6c598",226434.318237712
"KIRC","06e8b83e-8c3a-4b00-916d-1eaa2dac13a7",39232.2196067409
"KIRC","330549b1-0c4b-46a4-b635-20129d33e2aa",70102.7064375973
"KIRC","4f9d5bdc-2334-44fc-8090-aac052220bae",29090.3980606401
"KIRC","b2220aca-6b79-46a1-9868-502a4737a5b1",36491.8197894342
"KIRC","713aaac1-8592-4341-a5c1-fa653ee47ab5",277600.1592711
"KIRC","55cafd5b-fa38-4f15-9ee3-d3f246226ab9",470447.01308131
"KIRC","aed0c605-4800-4acb-932b-e70a79045cba",183337.432221949
"KIRC","5c520e9a-b1a5-444c-8a56-699e5199cfbd",25459.9538582253
"KIRC","3e0752f9-7be8-4504-839e-5154bd4305c6",46774.1746594994
"KIRC","70e344ff-324b-4a62-a27a-aae14fc240c7",102261.415404795
"KIRC","6f8f4f6b-d203-4146-a7da-7f83f4807ecb",145159.212544941
"KIRC","eabdcde3-9da0-4e91-96e7-46dbfb39f0d3",86182.0609211959
"KIRC","4ccdd956-ab6a-4d76-9912-fcfd3b2c8ed5",13924.5101828104
"KIRC","bcec247e-8308-4c8b-86c5-534cc3992ed5",122369.391842041
"KIRC","0ecd4011-e7f3-4a87-917e-1f34d1129eda",148122.123458525
"KIRC","82c9425b-47c3-431e-adcd-7953460febdf",289756.291794025
"KIRC","74c33093-6863-4a92-8031-276a7ed30ee6",194439.56481514
"KIRC","024e382a-6d24-48d0-8568-6297a71462e7",39267.352937732
"KIRC","4274ed54-92c4-436a-915d-1cf855611bec",46118.3524809987
"KIRC","961bc50b-2ac4-494d-925a-598b5bf7e1f2",82352.5278431647
"KIRC","a8d9c649-f890-448b-bf5b-427d1c2715f4",50580.2855168698
"KIRC","b762920a-1e89-4ee8-a39a-153e76f9e3f6",91311.5272458981
"KIRC","777646e6-f734-4f24-b887-fd8dd9e906f9",432116.548970008
"KIRC","28dd335d-6972-429a-979a-3665876b3bfb",856175.85403272
"KIRC","d8a7179d-32b4-4bbe-8e83-628962bdd2fe",61670.7069997306
"KIRC","0d1385c0-d3b6-40f2-a10c-4a78cd161a04",150850.812165501
"KIRC","05aa4aef-5476-456c-b346-c522080f8307",40333.0639777957
"KIRC","97e25ccb-1d3a-435a-9273-75dd8b25610a",326810.244879317
"KIRC","50b7c59d-ecb0-44c1-b350-01cb48ae1c0a",10024.7104427971
"KIRC","29f60af8-ce42-4025-8a48-cad9eb011a0e",154785.745236506
"KIRC","8e9c22db-c5ef-4009-80f7-03d1de04c10f",77984.2836899366
"KIRC","ea7c2f00-75ae-4952-80b9-0aabe71f5a10",173991.966178313
"KIRC","0ac825a9-ec20-4d3e-9114-4deac902de11",191546.920563538
"KIRC","24e668ee-94bc-4585-a858-bbe0c783c616",198960.053402663
"KIRC","5c7425de-f938-48db-bfa1-5230ba562318",19077.3987281734
"KIRC","e87a1c3e-821d-446d-9ad9-030cdf758819",50123.5522139854
"KIRC","e0d985fc-e023-4cc5-9fb3-ab1eb6cfb31c",248533.183431121
"KIRC","bd7152c9-772e-493b-a0ae-adf4c3ed6e1c",41328.5083558772
"KIRC","5e6a1687-fb67-4c0a-9bb1-e692f686001e",154996.545222452
"KIRC","a4c9d169-6bbf-44a8-8910-05239851d527",51001.8854887631
"KIRC","04352453-42b7-4e48-94e7-3c67b4bacf29",39325.9084893839
"KIRC","2668dbb7-a161-44e0-a261-3df53be5fe2d",105399.992973334
"KIRC","e5c35707-ad20-49cc-bd2e-0896ffb39f2f",38822.3307451779
"KIRC","e923fe31-70f9-42aa-a1bd-07bdc0cf1130",91686.28277647
"KIRC","2e2e9a24-f71b-43f0-973f-cd5f2aee8934",5612549.62583003
"KIRC","4b0f6723-b864-44ba-8784-d3b0cde14e34",169576.877583764
"KIRC","5aadaebe-f415-4968-a9f1-95d04d4f8737",293281.336003467
"KIRC","28694440-25da-4cae-853c-e349598c703a",15774.865615009
"KIRC","a201a48e-dbdc-4fbd-ab98-b586c0ba263b",53707.1519750788
"KIRC","1d2a2343-bf84-41ec-930b-9d3cd997b73d",3298867.53563105
"KIRC","fe1da496-debf-4839-9888-5b56ec6f7f40",3361.08866481631
"KIRC","5c8e4f70-8c40-4036-b69a-11f9d0bc6243",25495.0871892164
